Log file open, 02/14/23 10:00:24
[2023.02.14-09.00.40:003][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.02.14-09.00.40:009][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.02.14-09.00.40:014][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.02.14-09.00.40:021][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.02.14-09.00.40:027][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.02.14-09.00.40:314][  0]LogSlate: Took 0.000189 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.02.14-09.00.40:342][  0]LogSlate: Took 0.023258 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.02.14-09.00.40:360][  0]LogSlate: Took 0.015213 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.02.14-09.00.40:384][  0]LogViewport: Scene viewport resized to 2032x1321, mode Windowed.
[2023.02.14-09.00.41:214][  0]LogStall: Startup...
[2023.02.14-09.00.41:216][  0]LogStall: Startup complete.
[2023.02.14-09.00.41:226][  0]LogLoad: (Engine Initialization) Total time: 17.34 seconds
[2023.02.14-09.00.41:226][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2023.02.14-09.00.41:318][  0]LogAssetRegistry: Asset discovery search completed in 10.3989 seconds
[2023.02.14-09.00.41:324][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000005 seconds (updated 0 objects)
[2023.02.14-09.00.41:535][  0]LogContentStreaming: Texture pool size now 1000 MB
[2023.02.14-09.00.44:897][195]LogSlate: Took 0.000239 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.02.14-09.02.30:527][ 72]LogDerivedDataCache: C:/Users/Bapti/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:01.107 and deleted 0 files with total size 0 MiB. Scanned 1069 files in 1067 folders with total size 21 MiB.
[2023.02.14-09.04.50:856][518]Cmd: POLY SELECT ADJACENT WALLS
[2023.02.14-09.05.01:885][474]Cmd: POLY SELECT REVERSE
[2023.02.14-09.05.03:467][611]Cmd: POLY SELECT REVERSE
[2023.02.14-09.05.11:862][321]LogShaderCompilers: Display: ================================================
[2023.02.14-09.05.11:862][321]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.14-09.05.11:862][321]LogShaderCompilers: Display: Total job queries 96, among them cache hits 10 (10.42%)
[2023.02.14-09.05.11:862][321]LogShaderCompilers: Display: Tracking 75 distinct input hashes that result in 67 distinct outputs (89.33%)
[2023.02.14-09.05.11:862][321]LogShaderCompilers: Display: RAM used: 0.72 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.09%
[2023.02.14-09.05.11:862][321]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.14-09.05.11:862][321]LogShaderCompilers: Display: Shaders Compiled: 75
[2023.02.14-09.05.11:862][321]LogShaderCompilers: Display: Jobs assigned 83, completed 75 (90.36%)
[2023.02.14-09.05.11:862][321]LogShaderCompilers: Display: Average time worker was idle: 57.28 s
[2023.02.14-09.05.11:862][321]LogShaderCompilers: Display: Time job spent in pending queue: average 2.48 s, longest 11.07 s
[2023.02.14-09.05.11:862][321]LogShaderCompilers: Display: Job execution time: average 6.28 s, max 13.22 s
[2023.02.14-09.05.11:862][321]LogShaderCompilers: Display: Job life time (pending + execution): average 8.98 s, max 13.31
[2023.02.14-09.05.11:862][321]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 14.87 s
[2023.02.14-09.05.11:862][321]LogShaderCompilers: Display: Jobs were issued in 44 batches (only local compilation was used), average 1.89 jobs/batch
[2023.02.14-09.05.11:862][321]LogShaderCompilers: Display: Average processing rate: 5.04 jobs/sec
[2023.02.14-09.05.11:862][321]LogShaderCompilers: Display: Total thread time: 90.17 s
[2023.02.14-09.05.11:862][321]LogShaderCompilers: Display: Total thread preprocess time: 3.73 s
[2023.02.14-09.05.11:862][321]LogShaderCompilers: Display: Percentage time preprocessing: 4.14%
[2023.02.14-09.05.11:862][321]LogShaderCompilers: Display: Effective parallelization: 6.06 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2023.02.14-09.05.11:862][321]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.02.14-09.05.11:862][321]LogShaderCompilers: Display:                                   FCloudRenderViewPS111false (compiled    1 times, average 2.09 sec, max 2.09 sec, min 2.09 sec)
[2023.02.14-09.05.11:862][321]LogShaderCompilers: Display:                                   FCloudRenderViewPS011false (compiled    1 times, average 2.06 sec, max 2.06 sec, min 2.06 sec)
[2023.02.14-09.05.11:862][321]LogShaderCompilers: Display:                                   FCloudRenderViewPS110false (compiled    1 times, average 1.85 sec, max 1.85 sec, min 1.85 sec)
[2023.02.14-09.05.11:863][321]LogShaderCompilers: Display:                                   FCloudRenderViewPS010false (compiled    1 times, average 1.74 sec, max 1.74 sec, min 1.74 sec)
[2023.02.14-09.05.11:863][321]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS (compiled   17 times, average 1.68 sec, max 2.33 sec, min 1.25 sec)
[2023.02.14-09.05.11:863][321]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.02.14-09.05.11:863][321]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS - 31.65% of total time (compiled   17 times, average 1.68 sec, max 2.33 sec, min 1.25 sec)
[2023.02.14-09.05.11:863][321]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 6.47% of total time (compiled    5 times, average 1.17 sec, max 1.28 sec, min 1.02 sec)
[2023.02.14-09.05.11:863][321]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 5.82% of total time (compiled    5 times, average 1.05 sec, max 1.10 sec, min 0.97 sec)
[2023.02.14-09.05.11:863][321]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 3.45% of total time (compiled    5 times, average 0.62 sec, max 0.64 sec, min 0.60 sec)
[2023.02.14-09.05.11:863][321]LogShaderCompilers: Display:                                                 FLumenCardVS - 3.16% of total time (compiled    3 times, average 0.95 sec, max 0.98 sec, min 0.91 sec)
[2023.02.14-09.05.11:863][321]LogShaderCompilers: Display: ================================================
[2023.02.14-09.05.45:209][464]LogSlate: Window 'Project Settings' being destroyed
[2023.02.14-09.05.45:217][464]LogSlate: Window 'Project Settings' being destroyed
[2023.02.14-09.07.12:058][428]LogSlate: Window 'Editor Preferences' being destroyed
[2023.02.14-09.07.12:065][428]LogSlate: Window 'Editor Preferences' being destroyed
[2023.02.14-09.07.23:869][336]LogSlate: Took 0.007497 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.02.14-09.07.48:426][675]LogContentBrowser: Deferred new asset folder creation: NewFolder
[2023.02.14-09.07.48:438][675]LogContentBrowser: Creating deferred item: NewFolder
[2023.02.14-09.07.48:491][677]LogContentBrowser: Renaming the item being created (Deferred Item: NewFolder).
[2023.02.14-09.07.50:922][861]LogContentBrowser: Attempting asset rename: NewFolder -> Game
[2023.02.14-09.07.50:923][861]LogContentBrowser: End creating deferred item NewFolder
[2023.02.14-09.07.54:815][181]LogContentBrowser: Deferred new asset folder creation: NewFolder
[2023.02.14-09.07.54:826][181]LogContentBrowser: Creating deferred item: NewFolder
[2023.02.14-09.07.54:870][183]LogContentBrowser: Renaming the item being created (Deferred Item: NewFolder).
[2023.02.14-09.09.03:549][604]LogContentBrowser: Attempting asset rename: NewFolder -> Entity
[2023.02.14-09.09.03:550][604]LogContentBrowser: End creating deferred item NewFolder
[2023.02.14-09.09.06:376][837]LogEditorClassViewer: Warning: Class /Script/InteractiveToolsFramework.GizmoActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.14-09.09.06:376][837]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewGeometryActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.14-09.09.06:376][837]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewMeshActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.14-09.09.18:464][837]LogSlate: Window 'Pick Parent Class' being destroyed
[2023.02.14-09.09.18:474][837]LogContentBrowser: Deferred new asset file creation: NewBlueprint
[2023.02.14-09.09.18:482][837]LogContentBrowser: Creating deferred item: NewBlueprint
[2023.02.14-09.09.18:508][839]LogContentBrowser: Renaming the item being created (Deferred Item: NewBlueprint).
[2023.02.14-09.09.26:104][422]LogContentBrowser: Attempting asset rename: NewBlueprint -> BP_BaseEntity
[2023.02.14-09.09.26:135][422]LogContentBrowser: End creating deferred item NewBlueprint
[2023.02.14-09.09.27:795][545]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/Game/Entity/BP_BaseEntity.BP_BaseEntity
[2023.02.14-09.09.27:796][545]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.14-09.09.29:799][545]LogStall: Stall detector 'UAssetEditorSubsystem::OpenEditorForAsset' exceeded budget of 2.000000s, reporting...
[2023.02.14-09.09.31:231][545]LogStall: Stall detector 'UAssetEditorSubsystem::OpenEditorForAsset' report submitted, and took 0.049676s
[2023.02.14-09.09.31:632][545]LogStall: Stall detector 'UAssetEditorSubsystem::OpenEditorForAsset' complete in 0.005615s (0.449475s overbudget)
[2023.02.14-09.09.31:704][545]LogViewport: Scene viewport resized to 1211x1013, mode Windowed.
[2023.02.14-09.10.20:808][ 40]LogSlate: Window 'Project Settings' being destroyed
[2023.02.14-09.10.20:818][ 40]LogSlate: Window 'Project Settings' being destroyed
[2023.02.14-09.10.54:578][307]LogSlate: Took 0.000173 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display: ================================================
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display: Total job queries 114, among them cache hits 10 (8.77%)
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display: Tracking 99 distinct input hashes that result in 83 distinct outputs (83.84%)
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display: RAM used: 0.87 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.11%
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display: Shaders Compiled: 99
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display: Jobs assigned 104, completed 99 (95.19%)
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display: Average time worker was idle: 72.06 s
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display: Time job spent in pending queue: average 2.08 s, longest 11.07 s
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display: Job execution time: average 5.05 s, max 13.22 s
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display: Job life time (pending + execution): average 7.23 s, max 13.31
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 19.54 s
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display: Jobs were issued in 65 batches (only local compilation was used), average 1.60 jobs/batch
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display: Average processing rate: 5.07 jobs/sec
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display: Total thread time: 109.29 s
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display: Total thread preprocess time: 4.88 s
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display: Percentage time preprocessing: 4.46%
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display: Effective parallelization: 5.59 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display:                                   FCloudRenderViewPS111false (compiled    1 times, average 2.09 sec, max 2.09 sec, min 2.09 sec)
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display:                                   FCloudRenderViewPS011false (compiled    1 times, average 2.06 sec, max 2.06 sec, min 2.06 sec)
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display:                                   FCloudRenderViewPS110false (compiled    1 times, average 1.85 sec, max 1.85 sec, min 1.85 sec)
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display:                                   FCloudRenderViewPS010false (compiled    1 times, average 1.74 sec, max 1.74 sec, min 1.74 sec)
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS (compiled   17 times, average 1.68 sec, max 2.33 sec, min 1.25 sec)
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS - 26.11% of total time (compiled   17 times, average 1.68 sec, max 2.33 sec, min 1.25 sec)
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 10.33% of total time (compiled   10 times, average 1.13 sec, max 1.28 sec, min 0.95 sec)
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 9.45% of total time (compiled   10 times, average 1.03 sec, max 1.11 sec, min 0.91 sec)
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display:                                                 FLumenCardVS - 6.72% of total time (compiled    8 times, average 0.92 sec, max 1.05 sec, min 0.73 sec)
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 4.95% of total time (compiled    9 times, average 0.60 sec, max 0.73 sec, min 0.49 sec)
[2023.02.14-09.10.55:618][358]LogShaderCompilers: Display: ================================================
[2023.02.14-09.11.06:598][911]LogEditorTransaction: Undo Edit Static Mesh
[2023.02.14-09.11.06:911][915]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.14-09.11.07:006][915]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Game/Entity/BP_BaseEntity" FILE="../../../../../../Users/Bapti/Documents/GitHub/JmPasLesRTS/JmPasLesRTS/Content/Game/Entity/BP_BaseEntity.uasset" SILENT=true
[2023.02.14-09.11.07:020][915]LogPackageLocalizationCache: Processed 43 localized package path(s) for 1 prioritized culture(s) in 0.013024 seconds
[2023.02.14-09.11.07:025][915]LogSerialization: UsePackageTrailer: 'true'
[2023.02.14-09.11.07:027][915]LogSavePackage: Moving output files for package: /Game/Game/Entity/BP_BaseEntity
[2023.02.14-09.11.07:028][915]LogSavePackage: Moving '../../../../../../Users/Bapti/Documents/GitHub/JmPasLesRTS/JmPasLesRTS/Saved/BP_BaseEntityED708F4F442FFB59ED3F0F8E04CFF939.tmp' to '../../../../../../Users/Bapti/Documents/GitHub/JmPasLesRTS/JmPasLesRTS/Content/Game/Entity/BP_BaseEntity.uasset'
[2023.02.14-09.11.07:084][915]LogFileHelpers: InternalPromptForCheckoutAndSave took 172 ms
[2023.02.14-09.11.07:091][915]AssetCheck: New page: Asset Save: BP_BaseEntity
[2023.02.14-09.11.07:092][915]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Game/Entity/BP_BaseEntity.BP_BaseEntity
[2023.02.14-09.11.10:860][ 93]LogEditorTransaction: Redo Edit Static Mesh
[2023.02.14-09.11.13:875][221]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.14-09.11.13:932][221]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Game/Entity/BP_BaseEntity" FILE="../../../../../../Users/Bapti/Documents/GitHub/JmPasLesRTS/JmPasLesRTS/Content/Game/Entity/BP_BaseEntity.uasset" SILENT=true
[2023.02.14-09.11.13:936][221]LogSavePackage: Moving output files for package: /Game/Game/Entity/BP_BaseEntity
[2023.02.14-09.11.13:937][221]LogSavePackage: Moving '../../../../../../Users/Bapti/Documents/GitHub/JmPasLesRTS/JmPasLesRTS/Saved/BP_BaseEntityD8B3976B47A5C16DFB8383AB2AA367A5.tmp' to '../../../../../../Users/Bapti/Documents/GitHub/JmPasLesRTS/JmPasLesRTS/Content/Game/Entity/BP_BaseEntity.uasset'
[2023.02.14-09.11.13:948][221]LogFileHelpers: InternalPromptForCheckoutAndSave took 73 ms (total: 245 ms)
[2023.02.14-09.11.13:956][221]AssetCheck: New page: Asset Save: BP_BaseEntity
[2023.02.14-09.11.13:956][221]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Game/Entity/BP_BaseEntity.BP_BaseEntity
[2023.02.14-09.12.08:305][211]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.14-09.12.08:366][211]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Game/Entity/BP_BaseEntity" FILE="../../../../../../Users/Bapti/Documents/GitHub/JmPasLesRTS/JmPasLesRTS/Content/Game/Entity/BP_BaseEntity.uasset" SILENT=true
[2023.02.14-09.12.08:370][211]LogSavePackage: Moving output files for package: /Game/Game/Entity/BP_BaseEntity
[2023.02.14-09.12.08:371][211]LogSavePackage: Moving '../../../../../../Users/Bapti/Documents/GitHub/JmPasLesRTS/JmPasLesRTS/Saved/BP_BaseEntityCC827C3F44BFE11113D7B3930F4CF1F1.tmp' to '../../../../../../Users/Bapti/Documents/GitHub/JmPasLesRTS/JmPasLesRTS/Content/Game/Entity/BP_BaseEntity.uasset'
[2023.02.14-09.12.08:380][211]LogFileHelpers: InternalPromptForCheckoutAndSave took 74 ms (total: 320 ms)
[2023.02.14-09.12.08:389][211]AssetCheck: New page: Asset Save: BP_BaseEntity
[2023.02.14-09.12.08:389][211]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Game/Entity/BP_BaseEntity.BP_BaseEntity
[2023.02.14-09.12.09:890][284]BlueprintLog: New page: Compile BP_BaseEntity
[2023.02.14-09.12.09:998][284]LogUObjectHash: Compacting FUObjectHashTables data took   2.31ms
[2023.02.14-09.13.04:279][ 12]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.14-09.13.04:353][ 12]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Game/Entity/BP_BaseEntity" FILE="../../../../../../Users/Bapti/Documents/GitHub/JmPasLesRTS/JmPasLesRTS/Content/Game/Entity/BP_BaseEntity.uasset" SILENT=true
[2023.02.14-09.13.04:358][ 12]LogSavePackage: Moving output files for package: /Game/Game/Entity/BP_BaseEntity
[2023.02.14-09.13.04:359][ 12]LogSavePackage: Moving '../../../../../../Users/Bapti/Documents/GitHub/JmPasLesRTS/JmPasLesRTS/Saved/BP_BaseEntity86FCED194F6A5B1B3133E6A523836486.tmp' to '../../../../../../Users/Bapti/Documents/GitHub/JmPasLesRTS/JmPasLesRTS/Content/Game/Entity/BP_BaseEntity.uasset'
[2023.02.14-09.13.04:370][ 12]LogFileHelpers: InternalPromptForCheckoutAndSave took 91 ms (total: 411 ms)
[2023.02.14-09.13.04:381][ 12]AssetCheck: New page: Asset Save: BP_BaseEntity
[2023.02.14-09.13.04:381][ 12]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Game/Entity/BP_BaseEntity.BP_BaseEntity
[2023.02.14-09.13.07:630][122]LogViewport: Scene viewport resized to 575x592, mode Windowed.
[2023.02.14-09.13.10:157][214]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/Game/Entity/BP_BaseEntity.BP_BaseEntity_C
[2023.02.14-09.13.10:157][214]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/Game/Entity/BP_BaseEntity.BP_BaseEntity_C
[2023.02.14-09.13.10:159][214]LogActorFactory: Actor Factory spawned Blueprint /Game/Game/Entity/BP_BaseEntity.BP_BaseEntity as actor: BP_BaseEntity_C /Temp/Untitled_1.Untitled_1:PersistentLevel.BP_BaseEntity_C_0
[2023.02.14-09.13.10:161][214]LogActorFactory: Actor Factory spawned Blueprint /Game/Game/Entity/BP_BaseEntity.BP_BaseEntity as actor: BP_BaseEntity_C /Temp/Untitled_1.Untitled_1:PersistentLevel.BP_BaseEntity_C_0
[2023.02.14-09.13.10:165][214]LogActorFactory: Loading ActorFactory Class /Script/Engine.LevelInstance
[2023.02.14-09.13.11:236][256]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/Game/Entity/BP_BaseEntity.BP_BaseEntity_C
[2023.02.14-09.13.11:237][256]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/Game/Entity/BP_BaseEntity.BP_BaseEntity_C
[2023.02.14-09.13.11:243][256]LogActorFactory: Actor Factory spawned Blueprint /Game/Game/Entity/BP_BaseEntity.BP_BaseEntity as actor: BP_BaseEntity_C /Temp/Untitled_1.Untitled_1:PersistentLevel.BP_BaseEntity_C_UAID_38F3ABBCB200756601_1946500463
[2023.02.14-09.13.11:245][256]LogActorFactory: Actor Factory spawned Blueprint /Game/Game/Entity/BP_BaseEntity.BP_BaseEntity as actor: BP_BaseEntity_C /Temp/Untitled_1.Untitled_1:PersistentLevel.BP_BaseEntity_C_UAID_38F3ABBCB200756601_1946500463
[2023.02.14-09.13.17:878][558]LogViewport: Scene viewport resized to 1211x1013, mode Windowed.
[2023.02.14-09.15.36:677][943]BlueprintLog: New page: Compile BP_BaseEntity
[2023.02.14-09.15.36:769][943]LogUObjectHash: Compacting FUObjectHashTables data took   2.81ms
[2023.02.14-09.15.37:996][  2]BlueprintLog: New page: Compile BP_BaseEntity
[2023.02.14-09.15.38:062][  2]LogUObjectHash: Compacting FUObjectHashTables data took   2.01ms
[2023.02.14-09.15.41:575][200]LogViewport: Scene viewport resized to 575x592, mode Windowed.
[2023.02.14-09.15.42:156][200]LogViewport: Scene viewport resized to 1211x1013, mode Windowed.
[2023.02.14-09.16.01:721][786]LogSlate: Window 'Pick Parent Class' being destroyed
[2023.02.14-09.16.01:734][786]LogContentBrowser: Deferred new asset file creation: NewBlueprint
[2023.02.14-09.16.01:747][786]LogContentBrowser: Creating deferred item: NewBlueprint
[2023.02.14-09.16.01:771][787]LogContentBrowser: Renaming the item being created (Deferred Item: NewBlueprint).
[2023.02.14-09.16.10:336][199]LogContentBrowser: Attempting asset rename: NewBlueprint -> BP_Group
[2023.02.14-09.16.10:345][199]LogContentBrowser: End creating deferred item NewBlueprint
[2023.02.14-09.16.21:922][864]LogContentBrowser: Deferred new asset folder creation: NewFolder
[2023.02.14-09.16.21:942][864]LogContentBrowser: Creating deferred item: NewFolder
[2023.02.14-09.16.21:961][865]LogContentBrowser: Renaming the item being created (Deferred Item: NewFolder).
[2023.02.14-09.16.29:971][268]LogContentBrowser: Attempting asset rename: NewFolder -> SimpleEntity
[2023.02.14-09.16.29:972][268]LogContentBrowser: End creating deferred item NewFolder
[2023.02.14-09.16.37:581][687]LogContentBrowser: Deferred new asset folder creation: NewFolder
[2023.02.14-09.16.37:601][687]LogContentBrowser: Creating deferred item: NewFolder
[2023.02.14-09.16.37:619][688]LogContentBrowser: Renaming the item being created (Deferred Item: NewFolder).
[2023.02.14-09.16.38:854][745]LogContentBrowser: Attempting asset rename: NewFolder -> Map
[2023.02.14-09.16.38:854][745]LogContentBrowser: End creating deferred item NewFolder
[2023.02.14-09.16.42:879][989]LogContentBrowser: Deferred new asset file creation: NewWorld
[2023.02.14-09.16.42:892][989]LogContentBrowser: Creating deferred item: NewWorld
[2023.02.14-09.16.42:968][991]LogContentBrowser: Renaming the item being created (Deferred Item: NewWorld).
[2023.02.14-09.16.44:952][ 84]LogContentBrowser: Attempting asset rename: NewWorld -> NewWorld
[2023.02.14-09.16.44:960][ 84]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.14-09.16.44:970][ 84]LogContentBrowser: End creating deferred item NewWorld
[2023.02.14-09.16.46:646][164]LogObjectTools: Deleting 1 worlds: /Game/Game/Map/NewWorld.NewWorld
[2023.02.14-09.16.46:647][164]LogObjectTools: Currently 5 active worlds: /Temp/Untitled_1.Untitled_1, /Engine/Transient.World_0, /Engine/Transient.World_1, /Engine/Transient.World_2, /Engine/Transient.World_3
[2023.02.14-09.16.46:699][164]LogUObjectHash: Compacting FUObjectHashTables data took   2.26ms
[2023.02.14-09.16.47:739][164]LogSlate: Window 'Delete Assets' being destroyed
[2023.02.14-09.16.47:753][164]LogWorld: UWorld::CleanupWorld for NewWorld, bSessionEnded=true, bCleanupResources=true
[2023.02.14-09.16.47:753][164]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.14-09.16.47:806][164]LogUObjectHash: Compacting FUObjectHashTables data took   1.87ms
[2023.02.14-09.16.47:850][164]LogUObjectHash: Compacting FUObjectHashTables data took   1.87ms
[2023.02.14-09.16.47:894][164]LogUObjectHash: Compacting FUObjectHashTables data took   0.77ms
[2023.02.14-09.16.51:943][404]LogViewport: Scene viewport resized to 575x592, mode Windowed.
[2023.02.14-09.17.30:652][395]LogSlate: Window 'New Level' being destroyed
[2023.02.14-09.17.35:278][395]LogSlate: Window 'Save Content' being destroyed
[2023.02.14-09.17.35:287][395]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.14-09.17.40:565][395]LogSlate: Window 'Save Level As' being destroyed
[2023.02.14-09.17.40:592][395]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_1...
[2023.02.14-09.17.40:592][395]LogWorldPartition: Warning: Can't load actor guid `C38F770B402FDA305201AFA2CD90F3FD` ('HLOD0_Instancing_00000000508891d2') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/77/QTK2TOFAKUCC4OH745GDVF'
[2023.02.14-09.17.40:600][395]LogStaticMesh: Display: Building static mesh StaticMesh_HLOD0_Instancing_2...
[2023.02.14-09.17.40:600][395]LogWorldPartition: Warning: Can't load actor guid `6845AB9B4CDD0C0D192617A71808D441` ('HLOD0_Instancing_00000000db5f9a5d') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/AB/1QCGE91T5EQQ9UTKOHSCH9'
[2023.02.14-09.17.40:605][395]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/77/QTK2TOFAKUCC4OH745GDVF.StaticMesh_HLOD0_Instancing_1
[2023.02.14-09.17.40:605][395]LogStaticMesh: Built static mesh [0.01s] /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/AB/1QCGE91T5EQQ9UTKOHSCH9.StaticMesh_HLOD0_Instancing_2
[2023.02.14-09.17.40:611][395]LogWorldPartition: Warning: Can't load actor guid `E59F676A481F984F679D059A0974AD9F` ('HLOD0_Instancing_00000000230aa77d') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/DN/XR8P0OHQ2UMD5YU47C20EK'
